"Source","Unit","Year","Invdate.fuels","Invdate.trees","PlotID","InvID.fuels","count.ha_Live_ABCO","count.ha_Live_CADE","count.ha_Live_LIDE","count.ha_Live_OTHER","count.ha_Live_PILA","count.ha_Live_PIPO","count.ha_Live_PSME","count.ha_Live_QUKE","count.ha_Live_(all)","count.ha_Snag_ABCO","count.ha_Snag_CADE","count.ha_Snag_LIDE","count.ha_Snag_OTHER","count.ha_Snag_PILA","count.ha_Snag_PIPO","count.ha_Snag_PSME","count.ha_Snag_QUKE","count.ha_Snag_(all)","count.ha_(all)_(all)","BA.mha.sum_Live_ABCO","BA.mha.sum_Live_CADE","BA.mha.sum_Live_LIDE","BA.mha.sum_Live_OTHER","BA.mha.sum_Live_PILA","BA.mha.sum_Live_PIPO","BA.mha.sum_Live_PSME","BA.mha.sum_Live_QUKE","BA.mha.sum_Live_(all)","BA.mha.sum_Snag_ABCO","BA.mha.sum_Snag_CADE","BA.mha.sum_Snag_LIDE","BA.mha.sum_Snag_OTHER","BA.mha.sum_Snag_PILA","BA.mha.sum_Snag_PIPO","BA.mha.sum_Snag_PSME","BA.mha.sum_Snag_QUKE","BA.mha.sum_Snag_(all)","BA.mha.sum_(all)_(all)","pBA_Live_ABCO","pBA_Live_CADE","pBA_Live_LIDE","pBA_Live_OTHER","pBA_Live_PILA","pBA_Live_PIPO","pBA_Live_PSME","pBA_Live_QUKE","pBA_Live_(all)","pBA_Snag_ABCO","pBA_Snag_CADE","pBA_Snag_LIDE","pBA_Snag_OTHER","pBA_Snag_PILA","pBA_Snag_PIPO","pBA_Snag_PSME","pBA_Snag_QUKE","pBA_Snag_(all)","pBA_(all)_(all)","pBA_ABCO_(all)","pBA_CADE_(all)","pBA_LIDE_(all)","pBA_OTHER_(all)","pBA_PILA_(all)","pBA_PIPO_(all)","pBA_PSME_(all)","pBA_QUKE_(all)","fuelload_litter_tonha","fuelload_duff_tonha","fuelload_litterduff_tonha","fuelload_1h_tonha","fuelload_10h_tonha","fuelload_100h_tonha","fuelload_1000s_tonha","fuelload_1000r_tonha","fuelload_1000h_tonha","fuelload_1.100h_tonha","fuelload_1.1000h_tonha","fuelload_total_tonha","fuelload_surface_tonha","Treatment","disturbance","Timestep","C_litter_tonha","C_duff_tonha","C_litterduff_tonha","C_1h_tonha","C_10h_tonha","C_100h_tonha","C_1000h_tonha","C_1.100h_tonha","C_1.1000h_tonha","C_surface_tonha","C_total_tonha"
"FFS","0340",2010,2010-06-14,2010-06-14,"0340-00006",2010063406,98.838645910551,24.7096614776378,0,0,0,0,24.7096614776378,0,148.257968865827,0,0,0,0,0,0,0,0,0,148.257968865827,26.9102795034913,1.05358242877895,0,0,0,0,12.6074356628827,0,40.571297595153,0,0,0,0,0,0,0,0,0,40.571297595153,0.663283678328944,0.025968664825372,0,0,0,0,0.310747656845684,0,1,0,0,0,0,0,0,0,0,0,1,0.663283678328944,0.025968664825372,0,0,0,0,0.310747656845684,0,7.48552390557928,3.65059574166323,14.8831201621768,0.611707482863052,0.942661108349838,2.89563871253508,1.8482629055126,0,1.8482629055126,4.45000730374797,6.29827020926057,17.4343898565031,13.7837941148398,"Burn","None","Post_8",2.76964384506433,1.35072042441539,5.50675446000541,0.305853741431526,0.471330554174919,1.44781935626754,0.924131452756299,2.22500365187398,3.14913510463028,5.91877894969462,7.26949937411001
"FFS","0400",2010,2010-06-11,2010-06-11,"0400-00002",2010064002,24.7096614776378,123.548307388189,0,0,0,0,49.4193229552755,0,197.677291821102,0,0,0,0,0,0,0,0,0,197.677291821102,7.34018335436125,17.430657579051,0,0,0,0,13.4594771989787,0,38.230318132391,0,0,0,0,0,0,0,0,0,38.230318132391,0.191999013163906,0.455938072989321,0,0,0,0,0.352062913846772,0,1,0,0,0,0,0,0,0,0,0,1,0.191999013163906,0.455938072989321,0,0,0,0,0.352062913846772,0,10.8755830252009,22.7928263640572,37.9106218894865,0.199811492636461,0.23036999246896,3.82758286931323,0,0,0,4.25776435441865,4.25776435441865,37.9261737436768,15.1333473796195,"Burn","None","Post_8",4.02396571932432,8.43334575470118,14.02693009911,0.0999057463182304,0.11518499623448,1.91379143465661,0,2.12888217720932,2.12888217720932,6.15284789653365,14.5861936512348
"FFS","0400",2010,2010-06-13,2010-06-13,"0400-00009",2010064009,148.257968865827,222.38695329874,0,0,0,24.7096614776378,98.838645910551,0,494.193229552755,49.4193229552755,0,0,0,0,0,74.1289844329133,0,123.548307388189,617.741536940944,13.4723633956798,23.7028391610355,0,0,0,11.0917549966771,12.8812867497051,0,61.1482443030976,4.99060662482417,0,0,0,0,0,1.11743120460246,0,6.10803782942663,67.2562821325242,0.200313828961485,0.352425653180332,0,0,0,0.164917754074207,0.191525406122262,0,0.909182642338285,0.0742028323092629,0,0,0,0,0,0.0166145253524516,0,0.0908173576617145,1,0.274516661270748,0.352425653180332,0,0,0,0.164917754074207,0.208139931474713,0,7.22465871533266,37.8195130428309,48.4529916143955,0.430728051599182,1.64713792519939,0,11.2565052965656,0,11.2565052965656,2.07786597679858,13.3343712733642,58.3785430315277,20.5590299886968,"Burn","None","Post_8",2.67312372467309,13.9932198258474,17.9276068973263,0.215364025799591,0.823568962599697,0,5.62825264828279,1.03893298839929,6.66718563668208,9.34030936135516,23.3335291872026
"FFS","0060",2010,2010-06-10,2010-06-10,"0060-00021",2010066021,24.7096614776378,98.838645910551,0,0,0,49.4193229552755,0,24.7096614776378,197.677291821102,0,0,0,0,0,0,0,0,0,197.677291821102,0.982475463849662,15.2382963306527,0,0,0,11.8137313365514,0,13.5309917092855,41.5654948403393,0,0,0,0,0,0,0,0,0,41.5654948403393,0.0236368042200275,0.366609284676768,0,0,0,0.284219672637849,0,0.325534238465356,1,0,0,0,0,0,0,0,0,0,1,0.0236368042200275,0.366609284676768,0,0,0,0.284219672637849,0,0.325534238465356,8.61532062361943,24.2716817848834,41.9733975530713,0.050496828862553,0,0,3.87408166559237,0,3.87408166559237,0.050496828862553,3.92457849445492,36.8115809029577,12.5398991180744,"Burn","None","Post_8",3.18766863073919,8.98052226040685,15.5301570946364,0.0252484144312765,0,0,1.93704083279618,0.0252484144312765,1.96228924722746,5.14995787796665,14.1304801383735
"FFS","0060",2010,2010-06-11,2010-06-11,"0060-00027",2010066027,0,148.257968865827,0,0,0,0,0,0,148.257968865827,0,24.7096614776378,0,0,0,0,0,0,24.7096614776378,172.967630343464,0,29.0768877654101,0,0,0,0,0,0,29.0768877654101,0,1.59852881939423,0,0,0,0,0,0,1.59852881939423,30.6754165848044,0,0.947888928746086,0,0,0,0,0,0,0.947888928746086,0,0.0521110712539137,0,0,0,0,0,0,0.0521110712539137,1,0,1,0,0,0,0,0,0,19.14,25.125,49.92,0.735194988,2.508045768,0,0,0,0,3.243240756,3.243240756,47.508240756,22.383240756,"Burn","None","Post_8",7.0818,9.29625,18.4704,0.367597494,1.254022884,0,0,1.621620378,1.621620378,8.703420378,17.999670378
"BFRS","0060",2016,2017-11-14,2016-08-09,"0060-00021",2017116021,0,74.1289844329133,0,0,0,24.7096614776378,0,24.7096614776378,123.548307388189,0,0,0,0,0,0,0,0,0,123.548307388189,0,14.9988919572537,0,0,0,13.388120591158,0,14.1352230195679,42.5222355679795,0,0,0,0,0,0,0,0,0,42.5222355679795,0,0.352730559833225,0,0,0,0.314849875890336,0,0.332419564276439,1,0,0,0,0,0,0,0,0,0,1,0,0.352730559833225,0,0,0,0.314849875890336,0,0.332419564276439,12.3309574110989,2.01747181400334,30.3000584184042,0.684778851398561,3.36901461201138,0,0,3.41274182652484,3.41274182652484,4.05379346340994,7.46653528993478,21.814964515037,19.7974927010337,"Burn","Burn3","Post_burn3",4.5624542421066,0.746464571181235,11.2110216148095,0.342389425699281,1.68450730600569,0,1.70637091326242,2.02689673170497,3.73326764496739,8.29572188707399,9.04218645825522
"BFRS","0060",2016,2017-11-14,2016-08-10,"0060-00027",2017116027,0,148.257968865827,0,0,0,0,0,0,148.257968865827,0,24.7096614776378,0,0,0,0,0,0,24.7096614776378,172.967630343464,0,34.1556148919894,0,0,0,0,0,0,34.1556148919894,0,1.59875161863008,0,0,0,0,0,0,1.59875161863008,35.7543665106195,0,0.955285136483813,0,0,0,0,0,0,0.955285136483813,0,0.0447148635161872,0,0,0,0,0,0,0.0447148635161872,1,0,1,0,0,0,0,0,0,29.6989,4.1875,42.8896,0.474790603278688,2.05577521967213,7.14761222459016,0,0,0,9.67817804754098,9.67817804754098,43.564578047541,39.377078047541,"Burn","Burn3","Post_burn3",10.988593,1.549375,15.869152,0.237395301639344,1.02788760983607,3.57380611229508,0,4.83908902377049,4.83908902377049,15.8276820237705,17.3770570237705
"BFRS","0340",2016,2017-12-05,2016-08-05,"0340-00006",2017123406,74.1289844329133,24.7096614776378,24.7096614776378,0,0,0,24.7096614776378,0,148.257968865827,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,172.967630343464,18.2322040255052,1.08290412323061,0.685626428351346,0,0,0,14.8163420426196,0,34.8170766197067,8.6603532546812,0,0,0,0,0,0,0,8.6603532546812,43.4774298743879,0.419348707551951,0.0249072708842096,0.0157697092567848,0,0,0,0.340782380316085,0,0.800808068009031,0.199191931990969,0,0,0,0,0,0,0,0.199191931990969,1,0.61854063954292,0.0249072708842096,0.0157697092567848,0,0,0,0.340782380316085,0,20.8549567672096,1.82219165049187,33.3160824252408,0.457622096987131,4.66066974369056,0,5.37882275407461,12.506816870487,17.8856396245616,5.11829184067769,23.0039314652393,45.6810798829407,43.8588882324489,"Burn","Burn3","Post_burn3",7.71633400386755,0.674210910681991,12.3269504973391,0.228811048493565,2.33033487184528,0,8.94281981228079,2.55914592033885,11.5019657326196,19.2182997364872,19.8925106471692
"BFRS","0400",2016,2017-12-06,2016-08-05,"0400-00002",2017124002,49.4193229552755,98.838645910551,0,0,0,0,24.7096614776378,0,172.967630343464,0,0,0,0,0,0,0,0,0,172.967630343464,19.5762872447075,19.4250387557651,0,0,0,0,3.7040855106549,0,42.7054115111274,0,0,0,0,0,0,0,0,0,42.7054115111274,0.458402964682979,0.454861294351505,0,0,0,0,0.0867357409655156,0,1,0,0,0,0,0,0,0,0,0,1,0.458402964682979,0.454861294351505,0,0,0,0,0.0867357409655156,0,12.1339074652136,11.7911460807079,28.8950046507878,0.919423697954029,1.68711072619089,0,7.39292279563269,0,7.39292279563269,2.60653442414492,9.99945721977761,33.9245107656991,22.1333646849913,"Burn","Burn3","Post_burn3",4.48954576212905,4.36272404986191,10.6911517207915,0.459711848977015,0.843555363095447,0,3.69646139781635,1.30326721207246,4.99972860988881,9.48927437201786,13.8519984218798
"BFRS","0400",2016,2017-12-05,2016-07-29,"0400-00009",2017124009,74.1289844329133,148.257968865827,0,0,0,24.7096614776378,24.7096614776378,0,271.806276254015,49.4193229552755,24.7096614776378,0,0,0,0,74.1289844329133,0,148.257968865827,420.064245119842,15.1004337821976,23.367015101677,0,0,0,12.1100207773138,3.53380575489196,0,54.1112754160804,5.01448839581289,1.10631758964801,0,0,0,0,10.1978792846583,0,16.3186852701192,70.4299606861996,0.21440355262269,0.331776631337176,0,0,0,0.171944164945228,0.0501747512061922,0,0.768299100111286,0.0711982279552153,0.0157080534884465,0,0,0,0,0.144794618445052,0,0.231700899888714,1,0.285601780577906,0.347484684825622,0,0,0,0.171944164945228,0.194969369651244,0,3.00703698811052,3.78452666955845,8.40557737581642,0.124059802331885,0.514208842934415,0,5.08730156060909,7.36665263312755,12.4539541937366,0.6382686452663,13.0922228390029,19.8837864966719,16.0992598271135,"Burn","Burn3","Post_burn3",1.11260368560089,1.40027486773663,3.11006362905208,0.0620299011659424,0.257104421467208,0,6.22697709686832,0.31913432263315,6.54611141950147,7.65871510510236,9.05898997283899
"FFS","0190",2001,2001-05-30,2001-06-01,"0190-00010",20010519010,24.7096614776378,197.677291821102,0,0,0,74.1289844329133,197.677291821102,0,494.193229552755,24.7096614776378,0,0,0,0,0,0,0,24.7096614776378,518.902891030393,0.760828999205178,21.9064373573566,0,0,0,24.1157020354639,19.3664204949453,0,66.1493888869711,0.327976994351788,0,0,0,0,0,0,0,0.327976994351788,66.4773658813228,0.0114449330101832,0.329532271126154,0,0,0,0.362765607748597,0.291323524002422,0,0.995066335887356,0.00493366411264402,0,0,0,0,0,0,0,0.00493366411264402,1,0.0163785971228272,0.329532271126154,0,0,0,0.362765607748597,0.291323524002422,0,23.6852261223794,99.2035602984254,136.367674147396,2.60052147038124,4.90860602207384,7.82919769085536,6.30640444015733,0,6.30640444015733,15.3383251833104,21.6447296234678,144.533516044273,45.3299557458472,"Mech","None","Pretreatment",8.76353366528038,36.7053173104174,50.4560394345364,1.30026073519062,2.45430301103692,3.91459884542768,3.15320222007866,7.66916259165522,10.8223648117339,19.5858984770143,56.2912157874316
"FFS","0190",2001,2001-05-30,2001-06-01,"0190-00020",20010519020,0,0,0,0,0,74.1289844329133,24.7096614776378,0,98.838645910551,0,0,0,0,0,0,0,0,0,98.838645910551,0,0,0,0,0,13.7837474710866,8.73779230260021,0,22.5215397736868,0,0,0,0,0,0,0,0,0,22.5215397736868,0,0,0,0,0,0.612025092848711,0.387974907151289,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612025092848711,0.387974907151289,0,12.603231135124,27.3959616541289,56.5674499909521,1.77346767541727,2.68135563735739,0,44.5551859288482,9.68539952752963,54.2405854563778,4.45482331277466,58.6954087691525,98.6946015584053,71.2986399042764,"Mech","None","Pretreatment",4.66319551999586,10.1365058120277,20.9299564966523,0.886733837708635,1.3406778186787,0,27.1202927281889,2.22741165638733,29.3477043845762,34.0108999045721,44.1474057165998
"FFS","0490",2001,2001-05-22,2001-06-01,"0490-00018",20010549018,123.548307388189,24.7096614776378,0,24.7096614776378,0,0,49.4193229552755,24.7096614776378,247.096614776378,0,0,0,0,0,0,0,0,0,247.096614776378,2.18960546536893,3.57166946849097,0,0.408030550665465,0,0,15.225448947797,1.45699413183165,22.851748564154,0,0,0,0,0,0,0,0,0,22.851748564154,0.095817852153494,0.156297425488639,0,0.0178555505072165,0,0,0.666270631547212,0.0637585403034382,1,0,0,0,0,0,0,0,0,0,1,0.095817852153494,0.156297425488639,0,0.0178555505072165,0,0,0.666270631547212,0.0637585403034382,22.6332000076433,64.2998389136352,98.4246431649972,0.936341932598883,2.16523288344764,8.13877007305406,0,55.0094896051858,55.0094896051858,11.2403448891006,66.2498344942864,153.182873415565,88.8830345019296,"Mech","None","Pretreatment",8.37428400282801,23.790940398045,36.417117971049,0.468170966299442,1.08261644172382,4.06938503652703,27.5047448025929,5.62017244455029,33.1249172471432,41.4992012499712,65.2901416480162
"FFS","0490",2001,2001-05-18,2001-06-01,"0490-00020",20010549020,98.838645910551,74.1289844329133,0,0,0,0,222.38695329874,0,395.354583642204,0,0,0,0,24.7096614776378,0,49.4193229552755,0,74.1289844329133,469.483568075117,11.8710982001789,2.65490584504813,0,0,0,0,14.6699451912097,0,29.1959492364367,0,0,0,0,11.1211176707869,0,12.970228676635,0,24.0913463474218,53.2872955838585,0.222775392710581,0.0498224917582858,0,0,0,0,0.275299112677308,0,0.547896997146174,0,0,0,0,0.208701108752752,0,0.243401894101074,0,0.452103002853826,1,0.222775392710581,0.0498224917582858,0,0,0.208701108752752,0,0.518701006778382,0,10.113630859338,20.9570864338398,37.2067015570758,0.555793982761897,0.27770853579965,3.00379720905363,8.15485415203614,24.6666010301469,32.8214551821831,3.83729972761518,36.6587549097982,67.729472202976,46.7723857691362,"Mech","None","Pretreatment",3.74204341795506,7.75412198052071,13.766479576118,0.277896991380949,0.138854267899825,1.50189860452681,16.4107275910915,1.91864986380759,18.3293774548991,22.0714208728542,29.8255428533749
"FFS","0490",2001,2001-05-17,2001-06-01,"0490-00033",20010549033,0,98.838645910551,0,0,0,0,148.257968865827,0,247.096614776378,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,296.515937731653,0,9.14333876715461,0,0,0,0,39.1959872011454,0,48.3393259683,0,1.46531970168827,0,0,0,0,0,0,1.46531970168827,49.8046456699883,0,0.183584054141043,0,0,0,0,0.786994600079335,0,0.970578654220378,0,0.0294213457796218,0,0,0,0,0,0,0.0294213457796218,1,0,0.213005399920665,0,0,0,0,0.786994600079335,0,26.1733511811011,66.2544213126585,103.019924442804,1.36181429222543,7.67958128265733,10.1074556947639,4.03999281664284,10.5543866382118,14.5943794548546,19.1488512696466,33.7432307245013,126.171003218261,59.9165819056024,"Mech","None","Pretreatment",9.68413993700742,24.5141358856836,38.1173720438376,0.680907146112717,3.83979064132866,5.05372784738194,7.29718972742731,9.57442563482332,16.8716153622506,26.555755299258,51.0698911849417
"FFS","0490",2001,2001-05-16,2001-06-01,"0490-00041",20010549041,172.967630343464,148.257968865827,0,0,49.4193229552755,0,98.838645910551,0,469.483568075117,49.4193229552755,49.4193229552755,0,0,24.7096614776378,0,0,0,123.548307388189,593.031875463306,13.9813681653756,9.27713009254285,0,0,27.6497608876795,0,21.8586381066413,0,72.7668972522393,3.87076896180161,1.14673565794395,0,0,0.338146221868968,0,0,0,5.35565084161453,78.1225480938538,0.178967129292542,0.118750992113027,0,0,0.353928047181231,0,0.279799349099329,0,0.93144551768613,0.049547397726344,0.0146786771031368,0,0,0.00432840748438889,0,0,0,0.0685544823138697,1,0.228514527018886,0.133429669216164,0,0,0.35825645466562,0,0.279799349099329,0,9.51066388912281,50.3846385044438,65.0540471671959,1.92416037460432,2.46982088582842,4.72871747290913,0,32.0262813022854,32.0262813022854,9.12269873334187,41.1489800356273,101.044282429194,50.6596439247501,"Mech","None","Pretreatment",3.51894563897544,18.6423162466442,24.0699974518625,0.962080187302159,1.23491044291421,2.36435873645457,16.0131406511427,4.56134936667093,20.5744900178136,24.0934356567891,42.7357519034333
"FFS","0490",2001,2001-05-17,2001-06-01,"0490-00042",20010549042,172.967630343464,247.096614776378,0,0,0,0,24.7096614776378,0,444.77390659748,0,123.548307388189,0,0,0,24.7096614776378,0,0,148.257968865827,593.031875463306,28.7010338926521,8.1257173662179,0,0,0,0,0.313014256917159,0,37.1397655157871,0,3.03997800610897,0,0,0,5.10730045127608,0,0,8.14727845738505,45.2870439731722,0.633758165131167,0.179426976312067,0,0,0,0,0.00691178380073973,0,0.820096925243974,0,0.0671268808781124,0,0,0,0.112776193877914,0,0,0.179903074756026,1,0.633758165131167,0.246553857190179,0,0,0,0.112776193877914,0.00691178380073973,0,12.7143350734567,15.4225147211267,34.9770883730418,0.996649551233446,0.990499144821835,0,0,16.2032201905551,16.2032201905551,1.98714869605528,18.1903688866104,46.3272186811939,30.9047039600671,"Mech","None","Pretreatment",4.70430397717899,5.70633044681689,12.9415226980255,0.498324775616723,0.495249572410918,0,8.10161009527757,0.99357434802764,9.09518444330521,13.7994884204842,19.5058188673011
"FFS","0180",2001,2001-06-29,2001-06-01,"0180-00010",20010618010,74.1289844329133,172.967630343464,0,0,24.7096614776378,74.1289844329133,0,0,345.935260686929,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,395.354583642204,1.61376325374726,4.62523249034718,0,0,14.1206516499,16.4084367374243,0,0,36.7680841314188,0,0.866499693539231,0,0,0,0,0,0,0.866499693539231,37.634583824958,0.042879795383231,0.122898462538063,0,0,0.375204139776768,0.435993574785934,0,0,0.976975972483995,0,0.023024027516005,0,0,0,0,0,0,0.023024027516005,1,0.042879795383231,0.145922490054068,0,0,0.375204139776768,0.435993574785934,0,0,23.2808583797219,68.6165843825013,126.157186515559,0.639515265648829,7.80408685083597,5.40895891540766,5.13475378704558,2.42884155797665,7.56359534502223,13.8525610318925,21.4161563769147,113.313599139138,44.6970147566366,"MechBurn","None","Pretreatment",8.61391760049711,25.3881362215255,46.6781590107568,0.319757632824415,3.90204342541799,2.70447945770383,3.78179767251112,6.92628051594623,10.7080781884573,19.3219957889545,44.71013201048
"FFS","0180",2001,2001-06-29,2001-06-01,"0180-00013",20010618013,74.1289844329133,197.677291821102,0,0,0,0,49.4193229552755,24.7096614776378,345.935260686929,0,24.7096614776378,0,0,0,24.7096614776378,49.4193229552755,0,98.838645910551,444.77390659748,0.940013116888614,6.94317593581365,0,0,0,0,21.3514964015288,5.10730045127608,34.3419859055072,0,1.06264546169979,0,0,0,1.01771843555042,1.30639641134822,0,3.38676030859844,37.7287462141056,0.0249150372385598,0.184028801180194,0,0,0,0,0.565921175338346,0.135368941822048,0.910233955579148,0,0.0281654061778099,0,0,0,0.0269746158479533,0.0346260223950883,0,0.0897660444208515,1,0.0249150372385598,0.212194207358004,0,0,0,0.0269746158479533,0.600547197733435,0.135368941822048,17.4475459277285,47.4526694612947,74.7109168841209,1.30584162609879,5.10709767405694,5.12711666458285,5.49840985057963,0,5.49840985057963,11.5400559647386,17.0384658153182,81.9386812043414,34.4860117430467,"MechBurn","None","Pretreatment",6.45559199325956,17.557487700679,27.6430392471247,0.652920813049394,2.55354883702847,2.56355833229142,2.74920492528982,5.77002798236929,8.5192329076591,14.9748249009187,32.5323126015977
"FFS","0180",2001,2001-06-28,2001-06-01,"0180-00018",20010618018,148.257968865827,123.548307388189,0,0,0,49.4193229552755,24.7096614776378,49.4193229552755,395.354583642204,0,0,0,0,0,24.7096614776378,0,0,24.7096614776378,420.064245119842,4.01144974476351,1.89299005816936,0,0,0,13.2563449386307,0.391321190183992,2.84707319404643,22.399179125794,0,0,0,0,0,0.745536344083923,0,0,0.745536344083923,23.1447154698779,0.173320330940524,0.0817892991872387,0,0,0,0.572759036760828,0.016907582670147,0.12301180361244,0.967788053171178,0,0,0,0,0,0.0322119468288221,0,0,0.0322119468288221,1,0.173320330940524,0.0817892991872387,0,0,0,0.60497098358965,0.016907582670147,0.12301180361244,17.9404022300837,44.5751524608817,89.4499232559758,0.43788354725459,3.08121023916629,3.6621454410526,0,3.3626447304356,3.3626447304356,7.18123922747347,10.5438839579091,73.0594386488744,28.4842861879927,"MechBurn","None","Pretreatment",6.63794882513095,16.4928064105262,33.096471604711,0.218941773627295,1.54060511958314,1.8310727205263,1.6813223652178,3.59061961373674,5.27194197895453,11.9098908040855,28.4026972146117
"FFS","0180",2001,2001-06-27,2001-06-01,"0180-00023",20010618023,271.806276254015,74.1289844329133,0,0,0,0,24.7096614776378,74.1289844329133,444.77390659748,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,494.193229552755,7.45301520318736,23.3826637496263,0,0,0,0,7.03314642964885,11.4241179555688,49.2929433380313,0,0.948028175981353,0,0,0,0,0,0,0.948028175981353,50.2409715140126,0.148345363924912,0.465410262679826,0,0,0,0,0.139988264910189,0.227386485796408,0.981130377311336,0,0.0188696226886644,0,0,0,0,0,0,0.0188696226886644,1,0.148345363924912,0.484279885368491,0,0,0,0,0.139988264910189,0.227386485796408,14.6579238161678,24.2839191298574,47.6880329200558,0.383833023963774,1.70753562906042,7.71537553622753,18.0457889976758,250.481787607321,268.527576604996,9.80674418925172,278.334320794248,317.276163740273,292.992244610416,"MechBurn","None","Pretreatment",5.42343181198208,8.98505007804723,17.6445721804206,0.191916511981887,0.853767814530212,3.85768776811376,134.263788302498,4.90337209462586,139.167160397124,144.590592209106,153.575642287153
"FFS","0190",2001,2001-06-01,2001-06-01,"0190-00025",20010619025,74.1289844329133,49.4193229552755,0,0,0,0,0,24.7096614776378,148.257968865827,0,74.1289844329133,0,0,0,0,0,0,74.1289844329133,222.38695329874,18.9609128442364,13.06458513501,0,0,0,0,0,9.89357158654227,41.9190695657887,0,3.19065335428336,0,0,0,0,0,0,3.19065335428336,45.1097229200721,0.420328736619208,0.289617942414733,0,0,0,0,0,0.219322375446026,0.929269054479968,0,0.0707309455200321,0,0,0,0,0,0,0.0707309455200321,1,0.420328736619208,0.360348887934765,0,0,0,0,0,0.219322375446026,19.6152875348367,12.1909317488193,44.4553136833628,0.143876517982871,2.40374774683234,7.12885644487091,7.88358155070089,22.3180260434195,30.2016075941204,9.67648070968612,39.8780883038065,71.6843075874625,59.4933758386433,"Mech","None","Pretreatment",7.25765638788959,4.51064474706313,16.4484660628442,0.0719382589914355,1.20187387341617,3.56442822243546,15.1008037970602,4.83824035484306,19.9390441519033,27.1967005397929,31.707345286856
"FFS","0190",2001,2001-06-01,2001-06-01,"0190-00026",20010619026,148.257968865827,148.257968865827,0,0,24.7096614776378,49.4193229552755,98.838645910551,0,469.483568075117,0,0,0,0,0,0,0,0,0,469.483568075117,4.85196356875026,11.529400511448,0,0,3.4070987636328,8.18603408210224,20.2645340656324,0,48.2390309915657,0,0,0,0,0,0,0,0,0,48.2390309915657,0.100581696377744,0.239005640753104,0,0,0.070629502574969,0.169697315925221,0.420085844368963,0,1,0,0,0,0,0,0,0,0,0,1,0.100581696377744,0.239005640753104,0,0,0.070629502574969,0.169697315925221,0.420085844368963,0,27.3599292300921,10.8271883595551,55.7218500189688,1.07015264425975,1.90669737257565,3.55958083541972,2.1163080009946,0,2.1163080009946,6.53643085225512,8.65273885324972,46.8398564428969,36.0126680833418,"Mech","None","Pretreatment",10.1231738151341,4.00605969303537,20.6170845070185,0.535076322129875,0.953348686287826,1.77979041770986,1.0581540004973,3.26821542612756,4.32636942662486,14.4495432417589,18.4556029347943
"FFS","0190",2001,2001-06-01,2001-06-01,"0190-00027",20010619027,49.4193229552755,0,0,0,0,0,74.1289844329133,0,123.548307388189,0,0,0,0,0,0,0,0,0,123.548307388189,5.64650239275952,0,0,0,0,0,22.1190790098485,0,27.765581402608,0,0,0,0,0,0,0,0,0,27.765581402608,0.203363376796754,0,0,0,0,0,0.796636623203246,0,1,0,0,0,0,0,0,0,0,0,1,0.203363376796754,0,0,0,0,0,0.796636623203246,0,6.76369191063147,0,10.1349874152953,0.390977576765625,3.06469176809111,2.91026860757681,0,5.85262380907293,5.85262380907293,6.36593795243354,12.2185617615065,18.9822536721379,18.9822536721379,"Mech","None","Pretreatment",2.50256600693364,0,3.74994534365924,0.195488788382812,1.53234588404555,1.4551343037884,2.92631190453646,3.18296897621677,6.10928088075324,8.61184688768688,8.61184688768688
"FFS","0380",2001,2001-06-25,2001-06-01,"0380-00010",20010638010,74.1289844329133,24.7096614776378,0,0,0,24.7096614776378,74.1289844329133,0,197.677291821102,0,49.4193229552755,0,0,0,0,0,0,49.4193229552755,247.096614776378,7.84109543727332,0.760828999205178,0,0,0,6.50599618718863,16.7982635945571,0,31.9061842182243,0,31.1825000691486,0,0,0,0,0,0,31.1825000691486,63.0886842873729,0.12428687530646,0.0120596745327507,0,0,0,0.103124613560705,0.266264287871974,0,0.505735451271889,0,0.494264548728111,0,0,0,0,0,0,0.494264548728111,1,0.12428687530646,0.506324223260862,0,0,0,0.103124613560705,0.266264287871974,0,10.3508566601678,0,15.0986737680238,0.0954921117838367,1.52003290569259,1.98395031594849,0,0,0,3.59947533342491,3.59947533342491,13.9503319935927,13.9503319935927,"MechBurn","None","Pretreatment",3.82981696426209,0,5.58650929416882,0.0477460558919183,0.760016452846294,0.991975157974243,0,1.79973766671246,1.79973766671246,5.62955463097455,5.62955463097455
